No.,Time,,Time 1,Time 2,Delay,,Delay 1,Delay 2 ,Jitter,,,
2079,"7,717,497",,"7,717,497","7,717,849",352,,-506,858,1364,,,
2080,"7,717,849",,"7,717,849","7,718,707",858,,857,1,-856,,,
2081,"7,718,707",,"7,718,707","7,718,708",1,,0,1,1,,,
2082,"7,718,708",,"7,718,708","7,718,709",1,,0,1,1,,,
2083,"7,718,709",,"7,718,709","7,718,710",1,,0,1,1,,,
2084,"7,718,710",,"7,718,710","7,718,711",1,,-323,324,647,,,
2085,"7,718,711",,"7,718,711","7,719,035",324,,190,134,-56,,,
2086,"7,719,035",,"7,719,035","7,719,169",134,,37,97,60,,,
2087,"7,719,169",,"7,719,169","7,719,266",97,,-10,107,117,,,
2088,"7,719,266",,"7,719,266","7,719,373",107,,-143,250,393,,,
2089,"7,719,373",,"7,719,373","7,719,623",250,,248,2,-246,,,
2090,"7,719,623",,"7,719,623","7,719,625",2,,-199,201,400,,,
2091,"7,719,625",,"7,719,625","7,719,826",201,,96,105,9,,,
2092,"7,719,826",,"7,719,826","7,719,931",105,,-539,644,1183,,,
2093,"7,719,931",,"7,719,931","7,720,575",644,,643,1,-642,,,
2094,"7,720,575",,"7,720,575","7,720,576",1,,-181,182,363,,,
2095,"7,720,576",,"7,720,576","7,720,758",182,,59,123,64,,,
2096,"7,720,758",,"7,720,758","7,720,881",123,,-17,140,157,,,
2097,"7,720,881",,"7,720,881","7,721,021",140,,138,2,-136,,,
2098,"7,721,021",,"7,721,021","7,721,023",2,,2,0,-2,,,
2099,"7,721,023",,"7,721,023","7,721,023",0,,-187,187,374,,,
2100,"7,721,023",,"7,721,023","7,721,210",187,,-930,1117,2047,,,
2101,"7,721,210",,"7,721,210","7,722,327","1,117",,899,218,-681,,,
2102,"7,722,327",,"7,722,327","7,722,545",218,,-62,280,342,,,
2103,"7,722,545",,"7,722,545","7,722,825",280,,279,1,-278,,,
2104,"7,722,825",,"7,722,825","7,722,826",1,,-177,178,355,,,
2105,"7,722,826",,"7,722,826","7,723,004",178,,58,120,62,,,
2106,"7,723,004",,"7,723,004","7,723,124",120,,-440,560,1000,,,
2107,"7,723,124",,"7,723,124","7,723,684",560,,-3823,4383,8206,,,
2108,"7,723,684",,"7,723,684","7,728,067","4,383",,4382,1,-4381,,,
2109,"7,728,067",,"7,728,067","7,728,068",1,,-211,212,423,,,
2110,"7,728,068",,"7,728,068","7,728,280",212,,211,1,-210,,,
2111,"7,728,280",,"7,728,280","7,728,281",1,,0,1,1,,,
2112,"7,728,281",,"7,728,281","7,728,282",1,,-84,85,169,,,
2113,"7,728,282",,"7,728,282","7,728,367",85,,-293,378,671,,,
2114,"7,728,367",,"7,728,367","7,728,745",378,,266,112,-154,,,
2115,"7,728,745",,"7,728,745","7,728,857",112,,-1188,1300,2488,,,
2116,"7,728,857",,"7,728,857","7,730,157","1,300",,1299,1,-1298,,,
2117,"7,730,157",,"7,730,157","7,730,158",1,,-3083,3084,6167,,,
2118,"7,730,158",,"7,730,158","7,733,242","3,084",,3083,1,-3082,,,
2119,"7,733,242",,"7,733,242","7,733,243",1,,0,1,1,,,
2120,"7,733,243",,"7,733,243","7,733,244",1,,-2,3,5,,,
2121,"7,733,244",,"7,733,244","7,733,247",3,,2,1,-1,,,
2122,"7,733,247",,"7,733,247","7,733,248",1,,-315,316,631,,,
2123,"7,733,248",,"7,733,248","7,733,564",316,,120,196,76,,,
2124,"7,733,564",,"7,733,564","7,733,760",196,,76,120,44,,,
2125,"7,733,760",,"7,733,760","7,733,880",120,,-157,277,434,,,
2126,"7,733,880",,"7,733,880","7,734,157",277,,126,151,25,,,
2127,"7,734,157",,"7,734,157","7,734,308",151,,-100,251,351,,,
2128,"7,734,308",,"7,734,308","7,734,559",251,,250,1,-249,,,
2129,"7,734,559",,"7,734,559","7,734,560",1,,-217,218,435,,,
2130,"7,734,560",,"7,734,560","7,734,778",218,,-56,274,330,,,
2131,"7,734,778",,"7,734,778","7,735,052",274,,-11971,12245,24216,,,
2132,"7,735,052",,"7,735,052","7,747,297","12,245",,12243,2,-12241,,,
2133,"7,747,297",,"7,747,297","7,747,299",2,,-308,310,618,,,
2134,"7,747,299",,"7,747,299","7,747,609",310,,266,44,-222,,,
2135,"7,747,609",,"7,747,609","7,747,653",44,,-113,157,270,,,
2136,"7,747,653",,"7,747,653","7,747,810",157,,46,111,65,,,
2137,"7,747,810",,"7,747,810","7,747,921",111,,-2488,2599,5087,,,
2138,"7,747,921",,"7,747,921","7,750,520","2,599",,2330,269,-2061,,,
2139,"7,750,520",,"7,750,520","7,750,789",269,,203,66,-137,,,
2140,"7,750,789",,"7,750,789","7,750,855",66,,-90,156,246,,,
2141,"7,750,855",,"7,750,855","7,751,011",156,,-2,158,160,,,
2142,"7,751,011",,"7,751,011","7,751,169",158,,74,84,10,,,
2143,"7,751,169",,"7,751,169","7,751,253",84,,-110,194,304,,,
2144,"7,751,253",,"7,751,253","7,751,447",194,,193,1,-192,,,
2145,"7,751,447",,"7,751,447","7,751,448",1,,0,1,1,,,
2146,"7,751,448",,"7,751,448","7,751,449",1,,-157,158,315,,,
2147,"7,751,449",,"7,751,449","7,751,607",158,,-642,800,1442,,,
2148,"7,751,607",,"7,751,607","7,752,407",800,,600,200,-400,,,
2149,"7,752,407",,"7,752,407","7,752,607",200,,195,5,-190,,,
2150,"7,752,607",,"7,752,607","7,752,612",5,,2,3,1,,,
2151,"7,752,612",,"7,752,612","7,752,615",3,,-148,151,299,,,
2152,"7,752,615",,"7,752,615","7,752,766",151,,51,100,49,,,
2153,"7,752,766",,"7,752,766","7,752,866",100,,-320,420,740,,,
2154,"7,752,866",,"7,752,866","7,753,286",420,,418,2,-416,,,
2155,"7,753,286",,"7,753,286","7,753,288",2,,-307,309,616,,,
2156,"7,753,288",,"7,753,288","7,753,597",309,,190,119,-71,,,
2157,"7,753,597",,"7,753,597","7,753,716",119,,-7729,7848,15577,,,
2158,"7,753,716",,"7,753,716","7,761,564","7,848",,7847,1,-7846,,,
2159,"7,761,564",,"7,761,564","7,761,565",1,,0,1,1,,,
2160,"7,761,565",,"7,761,565","7,761,566",1,,0,1,1,,,
2161,"7,761,566",,"7,761,566","7,761,567",1,,0,1,1,,,
2162,"7,761,567",,"7,761,567","7,761,568",1,,-311,312,623,,,
2163,"7,761,568",,"7,761,568","7,761,880",312,,175,137,-38,,,
2164,"7,761,880",,"7,761,880","7,762,017",137,,23,114,91,,,
2165,"7,762,017",,"7,762,017","7,762,131",114,,21,93,72,,,
2166,"7,762,131",,"7,762,131","7,762,224",93,,-7045,7138,14183,,,
2167,"7,762,224",,"7,762,224","7,769,362","7,138",,7135,3,-7132,,,
2168,"7,769,362",,"7,769,362","7,769,365",3,,2,1,-1,,,
2169,"7,769,365",,"7,769,365","7,769,366",1,,-320,321,641,,,
2170,"7,769,366",,"7,769,366","7,769,687",321,,172,149,-23,,,
2171,"7,769,687",,"7,769,687","7,769,836",149,,-244,393,637,,,
2172,"7,769,836",,"7,769,836","7,770,229",393,,136,257,121,,,
2173,"7,770,229",,"7,770,229","7,770,486",257,,256,1,-255,,,
2174,"7,770,486",,"7,770,486","7,770,487",1,,0,1,1,,,
2175,"7,770,487",,"7,770,487","7,770,488",1,,-173,174,347,,,
2176,"7,770,488",,"7,770,488","7,770,662",174,,-48,222,270,,,
2177,"7,770,662",,"7,770,662","7,770,884",222,,221,1,-220,,,
2178,"7,770,884",,"7,770,884","7,770,885",1,,-804,805,1609,,,
2179,"7,770,885",,"7,770,885","7,771,690",805,,434,371,-63,,,
2180,"7,771,690",,"7,771,690","7,772,061",371,,369,2,-367,,,
2181,"7,772,061",,"7,772,061","7,772,063",2,,1,1,0,,,
2182,"7,772,063",,"7,772,063","7,772,064",1,,-197,198,395,,,
2183,"7,772,064",,"7,772,064","7,772,262",198,,-1641,1839,3480,,,
2184,"7,772,262",,"7,772,262","7,774,101","1,839",,1837,2,-1835,,,
2185,"7,774,101",,"7,774,101","7,774,103",2,,1,1,0,,,
2186,"7,774,103",,"7,774,103","7,774,104",1,,-225,226,451,,,
2187,"7,774,104",,"7,774,104","7,774,330",226,,-591,817,1408,,,
2188,"7,774,330",,"7,774,330","7,775,147",817,,816,1,-815,,,
2189,"7,775,147",,"7,775,147","7,775,148",1,,-174,175,349,,,
2190,"7,775,148",,"7,775,148","7,775,323",175,,55,120,65,,,
2191,"7,775,323",,"7,775,323","7,775,443",120,,-1745,1865,3610,,,
2192,"7,775,443",,"7,775,443","7,777,308","1,865",,1863,2,-1861,,,
2193,"7,777,308",,"7,777,308","7,777,310",2,,-203,205,408,,,
2194,"7,777,310",,"7,777,310","7,777,515",205,,65,140,75,,,
2195,"7,777,515",,"7,777,515","7,777,655",140,,-926,1066,1992,,,
2196,"7,777,655",,"7,777,655","7,778,721","1,066",,1065,1,-1064,,,
2197,"7,778,721",,"7,778,721","7,778,722",1,,0,1,1,,,
2198,"7,778,722",,"7,778,722","7,778,723",1,,-194,195,389,,,
2199,"7,778,723",,"7,778,723","7,778,918",195,,57,138,81,,,
2200,"7,778,918",,"7,778,918","7,779,056",138,,-17777,17915,35692,,,
2201,"7,779,056",,"7,779,056","7,796,971","17,915",,382,17533,17151,,,
2202,"7,796,971",,"7,796,971","7,814,504","17,533",,17415,118,-17297,,,
2203,"7,814,504",,"7,814,504","7,814,622",118,,117,1,-116,,,
2204,"7,814,622",,"7,814,622","7,814,623",1,,1,0,-1,,,
2205,"7,814,623",,"7,814,623","7,814,623",0,,-245,245,490,,,
2206,"7,814,623",,"7,814,623","7,814,868",245,,-685,930,1615,,,
2207,"7,814,868",,"7,814,868","7,815,798",930,,764,166,-598,,,
2208,"7,815,798",,"7,815,798","7,815,964",166,,-2213,2379,4592,,,
2209,"7,815,964",,"7,815,964","7,818,343","2,379",,2378,1,-2377,,,
2210,"7,818,343",,"7,818,343","7,818,344",1,,-2,3,5,,,
2211,"7,818,344",,"7,818,344","7,818,347",3,,2,1,-1,,,
2212,"7,818,347",,"7,818,347","7,818,348",1,,1,0,-1,,,
2213,"7,818,348",,"7,818,348","7,818,348",0,,-1,1,2,,,
2214,"7,818,348",,"7,818,348","7,818,349",1,,0,1,1,,,
2215,"7,818,349",,"7,818,349","7,818,350",1,,0,1,1,,,
2216,"7,818,350",,"7,818,350","7,818,351",1,,0,1,1,,,
2217,"7,818,351",,"7,818,351","7,818,352",1,,0,1,1,,,
2218,"7,818,352",,"7,818,352","7,818,353",1,,0,1,1,,,
2219,"7,818,353",,"7,818,353","7,818,354",1,,1,0,-1,,,
2220,"7,818,354",,"7,818,354","7,818,354",0,,-1,1,2,,,
2221,"7,818,354",,"7,818,354","7,818,355",1,,0,1,1,,,
2222,"7,818,355",,"7,818,355","7,818,356",1,,0,1,1,,,
2223,"7,818,356",,"7,818,356","7,818,357",1,,1,0,-1,,,
2224,"7,818,357",,"7,818,357","7,818,357",0,,-1,1,2,,,
2225,"7,818,357",,"7,818,357","7,818,358",1,,-310,311,621,,,
2226,"7,818,358",,"7,818,358","7,818,669",311,,188,123,-65,,,
2227,"7,818,669",,"7,818,669","7,818,792",123,,5,118,113,,,
2228,"7,818,792",,"7,818,792","7,818,910",118,,21,97,76,,,
2229,"7,818,910",,"7,818,910","7,819,007",97,,11,86,75,,,
2230,"7,819,007",,"7,819,007","7,819,093",86,,-18,104,122,,,
2231,"7,819,093",,"7,819,093","7,819,197",104,,15,89,74,,,
2232,"7,819,197",,"7,819,197","7,819,286",89,,2,87,85,,,
2233,"7,819,286",,"7,819,286","7,819,373",87,,-8,95,103,,,
2234,"7,819,373",,"7,819,373","7,819,468",95,,0,95,95,,,
2235,"7,819,468",,"7,819,468","7,819,563",95,,-6,101,107,,,
2236,"7,819,563",,"7,819,563","7,819,664",101,,7,94,87,,,
2237,"7,819,664",,"7,819,664","7,819,758",94,,-11,105,116,,,
2238,"7,819,758",,"7,819,758","7,819,863",105,,-355,460,815,,,
2239,"7,819,863",,"7,819,863","7,820,323",460,,459,1,-458,,,
2240,"7,820,323",,"7,820,323","7,820,324",1,,0,1,1,,,
2241,"7,820,324",,"7,820,324","7,820,325",1,,0,1,1,,,
2242,"7,820,325",,"7,820,325","7,820,326",1,,0,1,1,,,
2243,"7,820,326",,"7,820,326","7,820,327",1,,0,1,1,,,
2244,"7,820,327",,"7,820,327","7,820,328",1,,1,0,-1,,,
2245,"7,820,328",,"7,820,328","7,820,328",0,,-3,3,6,,,
2246,"7,820,328",,"7,820,328","7,820,331",3,,-197,200,397,,,
2247,"7,820,331",,"7,820,331","7,820,531",200,,199,1,-198,,,
2248,"7,820,531",,"7,820,531","7,820,532",1,,0,1,1,,,
2249,"7,820,532",,"7,820,532","7,820,533",1,,-269,270,539,,,
2250,"7,820,533",,"7,820,533","7,820,803",270,,123,147,24,,,
2251,"7,820,803",,"7,820,803","7,820,950",147,,57,90,33,,,
2252,"7,820,950",,"7,820,950","7,821,040",90,,3,87,84,,,
2253,"7,821,040",,"7,821,040","7,821,127",87,,-287,374,661,,,
2254,"7,821,127",,"7,821,127","7,821,501",374,,373,1,-372,,,
2255,"7,821,501",,"7,821,501","7,821,502",1,,0,1,1,,,
2256,"7,821,502",,"7,821,502","7,821,503",1,,0,1,1,,,
2257,"7,821,503",,"7,821,503","7,821,504",1,,0,1,1,,,
2258,"7,821,504",,"7,821,504","7,821,505",1,,0,1,1,,,
2259,"7,821,505",,"7,821,505","7,821,506",1,,-249,250,499,,,
2260,"7,821,506",,"7,821,506","7,821,756",250,,142,108,-34,,,
2261,"7,821,756",,"7,821,756","7,821,864",108,,25,83,58,,,
2262,"7,821,864",,"7,821,864","7,821,947",83,,-3,86,89,,,
2263,"7,821,947",,"7,821,947","7,822,033",86,,-423,509,932,,,
2264,"7,822,033",,"7,822,033","7,822,542",509,,507,2,-505,,,
2265,"7,822,542",,"7,822,542","7,822,544",2,,1,1,0,,,
2266,"7,822,544",,"7,822,544","7,822,545",1,,0,1,1,,,
2267,"7,822,545",,"7,822,545","7,822,546",1,,0,1,1,,,
2268,"7,822,546",,"7,822,546","7,822,547",1,,0,1,1,,,
2269,"7,822,547",,"7,822,547","7,822,548",1,,-238,239,477,,,
2270,"7,822,548",,"7,822,548","7,822,787",239,,108,131,23,,,
2271,"7,822,787",,"7,822,787","7,822,918",131,,38,93,55,,,
2272,"7,822,918",,"7,822,918","7,823,011",93,,-4476,4569,9045,,,
2273,"7,823,011",,"7,823,011","7,827,580","4,569",,4567,2,-4565,,,
2274,"7,827,580",,"7,827,580","7,827,582",2,,-3204,3206,6410,,,
2275,"7,827,582",,"7,827,582","7,830,788","3,206",,3204,2,-3202,,,
2276,"7,830,788",,"7,830,788","7,830,790",2,,-218,220,438,,,
2277,"7,830,790",,"7,830,790","7,831,010",220,,78,142,64,,,
2278,"7,831,010",,"7,831,010","7,831,152",142,,71,71,0,,,
2279,"7,831,152",,"7,831,152","7,831,223",71,,70,1,-69,,,
2280,"7,831,223",,"7,831,223","7,831,224",1,,-2342,2343,4685,,,
2281,"7,831,224",,"7,831,224","7,833,567","2,343",,2341,2,-2339,,,
2282,"7,833,567",,"7,833,567","7,833,569",2,,-1,3,4,,,
2283,"7,833,569",,"7,833,569","7,833,572",3,,2,1,-1,,,
2284,"7,833,572",,"7,833,572","7,833,573",1,,-726,727,1453,,,
2285,"7,833,573",,"7,833,573","7,834,300",727,,465,262,-203,,,
2286,"7,834,300",,"7,834,300","7,834,562",262,,-4102,4364,8466,,,
2287,"7,834,562",,"7,834,562","7,838,926","4,364",,4089,275,-3814,,,
2288,"7,838,926",,"7,838,926","7,839,201",275,,273,2,-271,,,
2289,"7,839,201",,"7,839,201","7,839,203",2,,1,1,0,,,
2290,"7,839,203",,"7,839,203","7,839,204",1,,-47,48,95,,,
2291,"7,839,204",,"7,839,204","7,839,252",48,,-102,150,252,,,
2292,"7,839,252",,"7,839,252","7,839,402",150,,42,108,66,,,
2293,"7,839,402",,"7,839,402","7,839,510",108,,13,95,82,,,
2294,"7,839,510",,"7,839,510","7,839,605",95,,86,9,-77,,,
2295,"7,839,605",,"7,839,605","7,839,614",9,,7,2,-5,,,
2296,"7,839,614",,"7,839,614","7,839,616",2,,-84,86,170,,,
2297,"7,839,616",,"7,839,616","7,839,702",86,,-986,1072,2058,,,
2298,"7,839,702",,"7,839,702","7,840,774","1,072",,861,211,-650,,,
2299,"7,840,774",,"7,840,774","7,840,985",211,,12,199,187,,,
2300,"7,840,985",,"7,840,985","7,841,184",199,,45,154,109,,,
2301,"7,841,184",,"7,841,184","7,841,338",154,,-112,266,378,,,
2302,"7,841,338",,"7,841,338","7,841,604",266,,-749,1015,1764,,,
2303,"7,841,604",,"7,841,604","7,842,619","1,015",,-1992,3007,4999,,,
2304,"7,842,619",,"7,842,619","7,845,626","3,007",,3006,1,-3005,,,
2305,"7,845,626",,"7,845,626","7,845,627",1,,-447,448,895,,,
2306,"7,845,627",,"7,845,627","7,846,075",448,,447,1,-446,,,
2307,"7,846,075",,"7,846,075","7,846,076",1,,-1519,1520,3039,,,
2308,"7,846,076",,"7,846,076","7,847,596","1,520",,-20,1540,1560,,,
2309,"7,847,596",,"7,847,596","7,849,136","1,540",,1539,1,-1538,,,
2310,"7,849,136",,"7,849,136","7,849,137",1,,-414,415,829,,,
2311,"7,849,137",,"7,849,137","7,849,552",415,,-74,489,563,,,
2312,"7,849,552",,"7,849,552","7,850,041",489,,486,3,-483,,,
2313,"7,850,041",,"7,850,041","7,850,044",3,,2,1,-1,,,
2314,"7,850,044",,"7,850,044","7,850,045",1,,-224,225,449,,,
2315,"7,850,045",,"7,850,045","7,850,270",225,,-224,449,673,,,
2316,"7,850,270",,"7,850,270","7,850,719",449,,448,1,-447,,,
2317,"7,850,719",,"7,850,719","7,850,720",1,,-172,173,345,,,
2318,"7,850,720",,"7,850,720","7,850,893",173,,-958,1131,2089,,,
2319,"7,850,893",,"7,850,893","7,852,024","1,131",,928,203,-725,,,
2320,"7,852,024",,"7,852,024","7,852,227",203,,-1500,1703,3203,,,
2321,"7,852,227",,"7,852,227","7,853,930","1,703",,1589,114,-1475,,,
2322,"7,853,930",,"7,853,930","7,854,044",114,,-113,227,340,,,
2323,"7,854,044",,"7,854,044","7,854,271",227,,17,210,193,,,
2324,"7,854,271",,"7,854,271","7,854,481",210,,-103,313,416,,,
2325,"7,854,481",,"7,854,481","7,854,794",313,,-2321,2634,4955,,,
2326,"7,854,794",,"7,854,794","7,857,428","2,634",,2318,316,-2002,,,
2327,"7,857,428",,"7,857,428","7,857,744",316,,197,119,-78,,,
2328,"7,857,744",,"7,857,744","7,857,863",119,,-19,138,157,,,
2329,"7,857,863",,"7,857,863","7,858,001",138,,-52,190,242,,,
2330,"7,858,001",,"7,858,001","7,858,191",190,,6,184,178,,,
2331,"7,858,191",,"7,858,191","7,858,375",184,,-945,1129,2074,,,
2332,"7,858,375",,"7,858,375","7,859,504","1,129",,943,186,-757,,,
2333,"7,859,504",,"7,859,504","7,859,690",186,,-269,455,724,,,
2334,"7,859,690",,"7,859,690","7,860,145",455,,283,172,-111,,,
2335,"7,860,145",,"7,860,145","7,860,317",172,,-1,173,174,,,
2336,"7,860,317",,"7,860,317","786,049",173,,172,1,-171,,,
2337,"786,049",,"786,049","7,860,491",1,,-191,192,383,,,
2338,"7,860,491",,"7,860,491","7,860,683",192,,36,156,120,,,
2339,"7,860,683",,"7,860,683","7,860,839",156,,-521,677,1198,,,
2340,"7,860,839",,"7,860,839","7,861,516",677,,676,1,-675,,,
2341,"7,861,516",,"7,861,516","7,861,517",1,,-285,286,571,,,
2342,"7,861,517",,"7,861,517","7,861,803",286,,-8462,8748,17210,,,
2343,"7,861,803",,"7,861,803","7,870,551","8,748",,8746,2,-8744,,,
2344,"7,870,551",,"7,870,551","7,870,553",2,,1,1,0,,,
2345,"7,870,553",,"7,870,553","7,870,554",1,,-2,3,5,,,
2346,"7,870,554",,"7,870,554","7,870,557",3,,2,1,-1,,,
2347,"7,870,557",,"7,870,557","7,870,558",1,,0,1,1,,,
2348,"7,870,558",,"7,870,558","7,870,559",1,,0,1,1,,,
2349,"7,870,559",,"7,870,559","7,870,560",1,,0,1,1,,,
2350,"7,870,560",,"7,870,560","7,870,561",1,,-437,438,875,,,
2351,"7,870,561",,"7,870,561","7,870,999",438,,195,243,48,,,
2352,"7,870,999",,"7,870,999","7,871,242",243,,126,117,-9,,,
2353,"7,871,242",,"7,871,242","7,871,359",117,,3,114,111,,,
2354,"7,871,359",,"7,871,359","7,871,473",114,,-311,425,736,,,
2355,"7,871,473",,"7,871,473","7,871,898",425,,35,390,355,,,
2356,"7,871,898",,"7,871,898","7,872,288",390,,388,2,-386,,,
2357,"7,872,288",,"7,872,288","7,872,290",2,,-205,207,412,,,
2358,"7,872,290",,"7,872,290","7,872,497",207,,-2324,2531,4855,,,
2359,"7,872,497",,"7,872,497","7,875,028","2,531",,2529,2,-2527,,,
2360,"7,875,028",,"7,875,028","7,875,030",2,,1,1,0,,,
2361,"7,875,030",,"7,875,030","7,875,031",1,,0,1,1,,,
2362,"7,875,031",,"7,875,031","7,875,032",1,,-302,303,605,,,
2363,"7,875,032",,"7,875,032","7,875,335",303,,155,148,-7,,,
2364,"7,875,335",,"7,875,335","7,875,483",148,,41,107,66,,,
2365,"7,875,483",,"7,875,483","7,875,590",107,,8,99,91,,,
2366,"7,875,590",,"7,875,590","7,875,689",99,,-1248,1347,2595,,,
2367,"7,875,689",,"7,875,689","7,877,036","1,347",,1345,2,-1343,,,
2368,"7,877,036",,"7,877,036","7,877,038",2,,-1,3,4,,,
2369,"7,877,038",,"7,877,038","7,877,041",3,,-273,276,549,,,
2370,"7,877,041",,"7,877,041","7,877,317",276,,48,228,180,,,
2371,"7,877,317",,"7,877,317","7,877,545",228,,113,115,2,,,
2372,"7,877,545",,"7,877,545","7,877,660",115,,-5946,6061,12007,,,
2373,"7,877,660",,"7,877,660","7,883,721","6,061",,6060,1,-6059,,,
2374,"7,883,721",,"7,883,721","7,883,722",1,,0,1,1,,,
2375,"7,883,722",,"7,883,722","7,883,723",1,,0,1,1,,,
2376,"7,883,723",,"7,883,723","7,883,724",1,,0,1,1,,,
2377,"7,883,724",,"7,883,724","7,883,725",1,,0,1,1,,,
2378,"7,883,725",,"7,883,725","7,883,726",1,,-435,436,871,,,
2379,"7,883,726",,"7,883,726","7,884,162",436,,295,141,-154,,,
2380,"7,884,162",,"7,884,162","7,884,303",141,,38,103,65,,,
2381,"7,884,303",,"7,884,303","7,884,406",103,,-287,390,677,,,
2382,"7,884,406",,"7,884,406","7,884,796",390,,388,2,-386,,,
2383,"7,884,796",,"7,884,796","7,884,798",2,,-293,295,588,,,
2384,"7,884,798",,"7,884,798","7,885,093",295,,158,137,-21,,,
2385,"7,885,093",,"7,885,093","7,885,230",137,,-55,192,247,,,
2386,"7,885,230",,"7,885,230","7,885,422",192,,16,176,160,,,
2387,"7,885,422",,"7,885,422","7,885,598",176,,-839,1015,1854,,,
2388,"7,885,598",,"7,885,598","7,886,613","1,015",,746,269,-477,,,
2389,"7,886,613",,"7,886,613","7,886,882",269,,-178,447,625,,,
2390,"7,886,882",,"7,886,882","7,887,329",447,,260,187,-73,,,
2391,"7,887,329",,"7,887,329","7,887,516",187,,-2643,2830,5473,,,
2392,"7,887,516",,"7,887,516","7,890,346","2,830",,2539,291,-2248,,,
2393,"7,890,346",,"7,890,346","7,890,637",291,,289,2,-287,,,
2394,"7,890,637",,"7,890,637","7,890,639",2,,2,0,-2,,,
2395,"7,890,639",,"7,890,639","7,890,639",0,,-50,50,100,,,
2396,"7,890,639",,"7,890,639","7,890,689",50,,-102,152,254,,,
2397,"7,890,689",,"7,890,689","7,890,841",152,,36,116,80,,,
2398,"7,890,841",,"7,890,841","7,890,957",116,,23,93,70,,,
2399,"7,890,957",,"7,890,957","7,891,050",93,,-1583,1676,3259,,,
2400,"7,891,050",,"7,891,050","7,892,726","1,676",,-1725,3401,5126,,,
2401,"7,892,726",,"7,892,726","7,896,127","3,401",,3399,2,-3397,,,
2402,"7,896,127",,"7,896,127","7,896,129",2,,-356,358,714,,,
2403,"7,896,129",,"7,896,129","7,896,487",358,,-511,869,1380,,,
2404,"7,896,487",,"7,896,487","7,897,356",869,,868,1,-867,,,
2405,"7,897,356",,"7,897,356","7,897,357",1,,-224,225,449,,,
2406,"7,897,357",,"7,897,357","7,897,582",225,,-391,616,1007,,,
2407,"7,897,582",,"7,897,582","7,898,198",616,,615,1,-614,,,
2408,"7,898,198",,"7,898,198","7,898,199",1,,-208,209,417,,,
2409,"7,898,199",,"7,898,199","7,898,408",209,,-1461,1670,3131,,,
2410,"7,898,408",,"7,898,408","7,900,078","1,670",,-10300,11970,22270,,,
2411,"7,900,078",,"7,900,078","7,912,048","11,970",,11654,316,-11338,,,
2412,"7,912,048",,"7,912,048","7,912,364",316,,-1630,1946,3576,,,
2413,"7,912,364",,"7,912,364","7,914,310","1,946",,1770,176,-1594,,,
2414,"7,914,310",,"7,914,310","7,914,486",176,,-227,403,630,,,
2415,"7,914,486",,"7,914,486","7,914,889",403,,402,1,-401,,,
2416,"7,914,889",,"7,914,889","7,914,890",1,,0,1,1,,,
2417,"7,914,890",,"7,914,890","7,914,891",1,,-182,183,365,,,
2418,"7,914,891",,"7,914,891","7,915,074",183,,-203,386,589,,,
2419,"7,915,074",,"7,915,074","7,915,460",386,,269,117,-152,,,
2420,"7,915,460",,"7,915,460","7,915,577",117,,-1915,2032,3947,,,
2421,"7,915,577",,"7,915,577","7,917,609","2,032",,2030,2,-2028,,,
2422,"7,917,609",,"7,917,609","7,917,611",2,,-300,302,602,,,
2423,"7,917,611",,"7,917,611","7,917,913",302,,-3739,4041,7780,,,
2424,"7,917,913",,"7,917,913","7,921,954","4,041",,4038,3,-4035,,,
2425,"7,921,954",,"7,921,954","7,921,957",3,,-213,216,429,,,
2426,"7,921,957",,"7,921,957","7,922,173",216,,-105,321,426,,,
2427,"7,922,173",,"7,922,173","7,922,494",321,,320,1,-319,,,
2428,"7,922,494",,"7,922,494","7,922,495",1,,0,1,1,,,
2429,"7,922,495",,"7,922,495","7,922,496",1,,-244,245,489,,,
2430,"7,922,496",,"7,922,496","7,922,741",245,,131,114,-17,,,
2431,"7,922,741",,"7,922,741","7,922,855",114,,-3266,3380,6646,,,
2432,"7,922,855",,"7,922,855","7,926,235","3,380",,2777,603,-2174,,,
2433,"7,926,235",,"7,926,235","7,926,838",603,,601,2,-599,,,
